periodo,valor,indicator_id,title,ods_number,unit
2012,33.5290138475942,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2011,35.6359558535311,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2010,37.8057724237574,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2009,36.5683907058768,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2008,34.6219226159006,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2007,40.3894713115844,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2006,39.4674402613635,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2005,41.3945814352356,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2004,42.9273615549339,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2003,46.597817412463,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2002,49.88411728009,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2001,49.9264530973396,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2000,46.9393297716614,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1999,51.7712952225347,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1998,48.7305257376228,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1997,41.3836693140031,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1996,38.8165663351218,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1995,40.3998925071463,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1994,49.139330529518,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1993,50.7519840779624,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1992,50.8504397554143,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1991,45.5032100420672,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
1990,39.4414084224159,17.1.2,17.1.2 Proporción del presupuesto nacional financiado por impuestos internos,17,Porcentaje
2025,3.24037914078397,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2025,3.41839486704901,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2025,3.3855390075889,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2025,3.40104093672508,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2024,3.79539524700594,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2024,3.82138755445553,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2024,3.55458091950406,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2024,2.99336672320546,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2023,3.43157066535906,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2023,3.58284731135742,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2023,3.63662729101713,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2023,3.41560658220745,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2022,3.9714973921864,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2022,4.24228318807597,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2022,4.10878914136341,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2022,3.69085398981982,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2021,4.26627641407955,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2021,4.16381700476345,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2021,4.03997174744743,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2021,3.46358266506321,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2020,3.47100030414397,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2020,3.99085008835756,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2020,4.55635601001439,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2020,3.04207787265455,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2019,2.82726191902285,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2019,3.10064700940517,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2019,2.96272617646609,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2019,2.52642449490518,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2018,2.88945296827449,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2018,2.71563070691391,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2018,2.98553659091764,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2018,2.36937172373795,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2017,2.64488684957157,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2017,2.50929505460772,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2017,2.59495212908116,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2017,2.62018117060403,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2016,2.56589246782259,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2016,2.53398726770032,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2016,2.50485064625254,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2016,2.34266443760031,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2015,2.12018729602853,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2015,2.26240880338748,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2015,2.08533809581043,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2015,1.90850515766638,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2014,1.82548790005275,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2014,1.76420897853649,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2014,1.84035265178352,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2014,1.72673591587718,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2013,1.68747764939445,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2013,1.78332720948478,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2013,1.86722727191106,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2013,1.61662220803391,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2012,1.63556679637341,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2012,1.78732283967409,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2012,2.21683119510579,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2012,1.79736297298849,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2011,1.89511461896316,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2011,2.03823218160865,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2011,1.96945933593142,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2011,1.75300133091151,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2010,1.77295471888457,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2010,2.0900714455085,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2010,2.18569525229544,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2010,1.91314935419072,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2009,1.91818374004174,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2009,2.30153069618061,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2009,2.50366379913147,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2009,2.7082440250685,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2008,2.58629628962916,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2008,2.10090991997376,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2008,2.24108601640568,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2008,2.08362451337866,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2007,2.26040604162087,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2007,2.62773537827583,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2007,2.51455821357175,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2007,2.28189857620395,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2006,2.36382035985639,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2006,2.59594459338947,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2006,2.76606909545053,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2006,2.30280825395626,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2005,2.33443769913922,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2005,2.46427578445375,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2005,2.50118954529267,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2005,2.1236075203602,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
2004,2.15545610959459,17.3.2,17.3.2 Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,17,Porcentaje
